venue_id,avg_preparation_time
8a61b55,10.55783400787983
8a61b61,9.94683950848421
8a61b65,7.692131759236656
8a61b68,8.61155449940275
8a61b6a,5.957340529582517
8a61b6d,13.328173265145033
8a61b70,11.700400677533139
8a61b72,11.187315419143399
8a61b75,8.320592766807803
8a61b78,12.965259495322499
